shop_id,weather_col_0,weather_col_1,weather_col_2,weather_col_3,weather_col_4,weather_col_5,weather_col_6
869,0,0,0,0,0,1,0
870,1,0,0,0,0,1,0
871,1,1,1,0,0,1,0
872,0,0,0,0,0,0,0
873,1,0,0,0,1,1,0
874,1,1,0,1,1,1,1
875,1,1,1,1,1,1,1
876,1,1,1,1,1,1,1
877,0,0,0,0,0,0,0
878,0,0,0,0,0,0,0
879,1,1,1,1,1,1,1
880,1,0,0,0,1,1,0
881,1,0,0,0,1,1,0
882,1,1,0,1,1,1,1
883,1,0,0,0,1,1,0
884,1,0,0,0,0,1,0
885,0,0,0,0,0,0,0
886,1,0,0,0,0,1,0
887,0,0,0,0,0,0,0
888,1,0,1,0,1,1,1
889,0,0,0,0,0,0,0
890,0,1,1,1,1,1,1
891,1,0,0,0,0,1,0
892,1,0,0,0,0,1,0
893,0,1,1,1,1,0,0
894,0,1,1,1,1,1,1
895,1,0,0,0,1,1,0
896,1,1,1,0,0,1,1
897,1,0,0,0,0,1,0
898,1,1,1,1,1,1,1
899,1,1,0,1,1,1,1
900,1,1,1,1,1,1,1
901,1,1,0,1,1,1,1
902,1,0,1,0,1,1,1
903,1,1,0,1,1,1,1
904,1,0,0,0,0,1,0
905,1,0,0,0,1,1,0
906,0,0,0,0,0,1,0
907,1,0,1,1,1,1,1
908,1,0,0,0,0,1,0
909,1,0,0,0,0,1,0
910,1,0,0,0,1,1,0
911,0,1,1,0,0,1,0
912,0,0,0,1,1,1,1
913,1,1,1,1,1,1,1
914,1,0,0,0,0,1,0
915,1,0,0,0,0,1,0
916,0,0,0,0,0,0,0
917,1,0,0,0,1,1,0
918,0,0,0,0,0,0,0
919,1,0,0,0,1,1,0
920,1,0,0,0,1,1,0
921,1,1,1,1,1,1,1
922,1,0,0,0,0,1,0
923,1,1,1,1,1,1,1
924,0,0,0,0,0,0,0
925,1,1,0,1,1,1,1
926,1,0,1,1,1,1,1
927,0,0,0,0,0,0,0
928,1,1,1,1,1,1,1
929,1,1,1,1,1,1,0
930,0,0,0,0,0,0,0
931,1,1,0,1,1,1,1
932,1,0,0,0,0,1,0
933,1,0,0,0,0,1,0
934,1,0,0,0,0,1,0
935,1,1,0,1,1,1,1
936,1,0,0,0,1,1,0
937,1,0,1,0,1,1,1
938,0,0,0,0,0,0,0
939,1,0,0,0,0,1,0
940,1,0,0,0,1,1,0
941,1,1,0,1,1,1,1
942,0,0,1,0,0,1,0
943,1,0,0,0,0,1,0
944,0,0,0,0,0,1,0
945,1,0,0,1,1,1,1
946,1,0,0,0,0,1,0
947,1,1,1,1,1,1,1
948,1,1,0,1,1,1,1
949,1,0,1,1,1,1,1
950,1,0,0,0,0,1,0
951,1,0,0,0,1,1,0
952,1,1,0,1,1,0,1
953,1,0,0,0,1,1,0
954,1,0,1,0,0,1,0
955,1,1,1,1,1,1,1
956,1,0,1,0,0,1,0
957,1,0,1,0,1,1,1
958,1,1,1,1,1,1,1
959,1,0,0,0,0,1,0
960,1,0,0,0,0,1,0
961,1,1,0,1,1,1,1
962,1,0,0,0,0,1,0
963,1,0,0,0,1,1,0
964,1,0,0,0,0,1,0
965,1,1,1,1,1,1,1
966,1,0,0,0,0,1,0
967,1,0,0,0,0,1,0
968,1,0,0,0,0,1,0
969,1,1,1,0,0,1,1
970,1,1,0,1,1,1,1
971,0,0,0,0,0,0,0
972,1,1,1,0,1,1,0
973,0,0,0,0,0,1,0
974,0,0,0,0,0,0,0
975,1,1,1,1,1,1,1
976,1,1,1,1,1,1,1
977,1,1,1,1,1,1,1
978,1,1,1,0,0,1,1
979,1,0,0,0,0,1,0
980,0,0,1,0,0,1,0
981,0,0,0,0,0,0,0
982,1,0,0,0,1,1,0
983,1,1,0,1,1,1,1
984,1,1,0,1,1,1,1
985,1,1,0,1,1,1,1
986,1,0,1,0,0,1,0
987,1,0,0,0,1,1,0
988,1,0,0,0,1,1,0
989,1,0,0,0,0,1,0
990,1,0,0,0,0,1,0
991,0,0,0,0,0,0,1
992,0,0,0,0,0,0,0
993,1,0,0,0,1,1,0
994,1,0,0,0,0,1,0
995,1,1,1,0,0,1,1
996,1,1,0,1,1,1,1
997,1,0,1,0,0,1,0
998,0,1,1,1,1,1,1
999,1,1,1,1,1,1,1
1000,1,1,1,1,1,1,1
1001,0,0,0,0,0,1,0
1002,1,1,0,1,1,1,1
1003,1,0,0,0,0,1,0
1004,1,1,1,1,1,1,1
1005,1,0,0,0,0,1,0
1006,0,0,0,0,1,0,1
1007,1,0,0,0,0,1,0
1008,1,0,1,0,1,1,1
1009,1,0,0,0,0,1,0
1010,1,1,0,1,1,1,1
1011,1,1,1,1,1,1,1
1012,1,0,0,0,0,1,0
1013,1,1,0,1,1,1,1
1014,1,0,0,0,0,1,0
1015,1,1,1,0,0,1,1
1016,1,0,1,0,0,1,0
1017,1,1,0,1,1,1,1
1018,1,1,1,1,1,1,1
1019,1,1,1,0,0,1,0
1020,1,1,0,1,1,1,1
1021,0,0,0,0,0,0,0
1022,1,0,0,0,0,1,0
1023,1,1,0,1,1,1,1
1024,1,0,1,1,1,1,1
1025,1,0,0,0,0,1,0
1026,1,1,1,1,1,1,1
1027,0,0,0,0,0,0,0
1028,1,1,1,1,1,1,1
1029,1,0,0,0,0,1,0
1030,1,1,0,1,1,1,1
1031,1,0,1,1,1,1,1
1032,1,0,0,0,0,1,0
1033,1,1,1,1,1,1,1
1034,1,1,0,1,1,1,1
1035,1,0,0,0,0,1,0
1036,0,0,0,0,0,0,0
1037,1,1,1,1,1,1,1
1038,1,0,1,0,0,1,0
1039,1,1,1,1,1,1,1
1040,0,0,0,1,1,1,1
1041,1,1,1,1,0,1,1
1042,1,0,1,0,0,1,0
1043,0,0,0,0,0,0,0
1044,0,0,0,0,0,0,0
1045,1,1,0,1,1,1,1
1046,1,0,1,1,1,1,1
1047,1,1,1,1,1,1,1
1048,1,1,1,0,1,1,0
1049,1,1,1,1,1,1,1
1050,0,0,0,0,0,1,0
1051,1,0,0,0,1,1,0
1052,1,0,0,0,1,1,0
1053,1,0,0,0,1,1,0
1054,1,0,0,0,0,1,0
1055,1,0,0,0,0,1,0
1056,1,0,0,0,1,1,0
1057,1,0,0,0,0,1,0
1058,0,1,1,0,0,1,0
1059,1,0,0,0,0,1,0
1060,1,1,1,1,1,1,1
1061,1,1,1,1,1,1,1
1062,1,1,0,1,1,1,1
1063,1,1,0,1,1,1,1
1064,1,1,1,0,0,1,1
1065,0,0,0,0,0,0,0
1066,1,1,0,1,1,1,1
1067,1,1,1,1,1,1,1
1068,1,0,0,0,1,1,0
1069,0,0,0,1,0,1,1
1070,1,1,1,0,0,1,1
1071,1,0,1,0,0,1,0
1072,0,0,0,0,0,0,0
1073,1,0,0,0,0,1,0
1074,1,0,0,0,1,1,0
1075,1,1,1,0,0,1,1
1076,1,0,0,0,0,1,0
1077,0,0,1,0,0,1,0
1078,1,1,1,1,1,1,1
1079,1,1,1,1,1,0,1
1080,1,0,0,0,0,1,0
1081,1,1,1,1,1,1,1
1082,1,1,1,1,1,1,1
1083,1,0,1,0,1,1,1
1084,0,0,0,0,0,1,0
1085,0,1,1,0,0,1,0
1086,1,1,0,1,1,1,1
1087,1,1,0,1,1,1,1
1088,1,0,0,0,1,1,0
1089,1,0,0,0,1,1,0
1090,1,0,0,0,0,1,0
1091,1,1,0,1,1,1,1
1092,1,0,0,0,1,1,0
1093,0,0,0,0,0,0,0
1094,1,0,0,0,1,1,0
1095,1,0,1,1,1,1,1
1096,1,0,0,0,1,1,0
1097,1,1,0,1,1,1,1
1098,0,0,0,0,0,0,0
1099,1,1,1,1,1,1,1
1100,1,0,0,0,1,1,0
1101,1,0,0,0,0,1,0
1102,1,1,1,1,1,1,1
1103,1,1,1,0,0,1,1
1104,1,0,0,0,1,1,0
1105,1,0,0,0,0,1,0
1106,1,0,1,0,1,1,1
1107,0,0,0,0,0,1,0
1108,1,0,0,0,0,1,0
1109,1,1,0,1,1,1,1
1110,1,0,0,0,0,1,0
1111,1,0,0,0,1,1,0
1112,1,1,1,1,1,1,1
1113,1,1,1,0,0,1,1
1114,1,0,0,0,1,1,0
1115,1,1,0,1,1,1,1
1116,1,0,0,0,0,1,0
1117,1,1,1,1,1,1,1
1118,1,0,0,0,0,1,0
1119,1,0,0,0,0,1,0
1120,1,0,1,1,1,1,1
1121,1,1,1,1,1,1,1
1122,1,1,1,1,0,1,1
1123,0,0,0,0,0,0,0
1124,0,0,0,0,0,0,0
1125,1,1,1,1,1,1,1
1126,1,1,0,1,1,1,1
1127,1,1,1,1,1,1,1
1128,0,0,0,0,0,0,0
1129,0,1,1,0,0,1,0
1130,1,1,1,0,0,1,1
1131,1,1,0,1,1,1,1
1132,1,0,0,0,1,1,0
1133,1,1,0,1,1,1,1
1134,0,0,1,0,0,1,0
1135,1,0,0,0,0,1,0
1136,0,1,1,1,1,1,1
1137,0,1,1,1,1,1,1
1138,1,0,0,0,0,1,0
1139,0,1,1,1,1,1,1
1140,1,0,0,0,1,1,0
1141,1,1,0,1,1,1,1
1142,1,1,0,1,1,1,1
1143,1,1,1,0,0,1,1
1144,1,0,0,0,1,1,0
1145,1,0,0,0,1,1,0
1146,0,0,0,0,0,0,0
1147,1,0,0,0,0,1,0
1148,1,1,1,1,1,1,1
1149,0,1,1,0,0,1,0
1150,1,0,0,0,1,1,0
1151,1,1,1,1,1,1,1
1152,1,0,0,0,1,1,0
1153,1,0,0,0,1,1,0
1154,1,0,0,0,0,1,0
1155,1,1,1,0,0,1,1
1156,1,1,1,1,1,0,1
1157,1,1,0,1,1,1,1
1158,1,0,0,0,0,1,0
1159,1,0,0,0,0,1,0
1160,1,0,0,0,1,1,0
1161,1,1,1,1,1,1,1
1162,1,0,0,0,1,1,0
1163,1,0,0,0,1,1,0
1164,1,1,0,1,1,0,1
1165,1,1,1,1,1,1,1
1166,1,0,0,0,0,1,0
1167,1,1,1,1,0,1,1
1168,1,0,0,0,0,1,0
1169,1,1,1,0,0,1,1
1170,1,0,1,0,0,1,0
1171,1,1,0,1,1,1,1
1172,1,1,1,0,0,1,1
1173,1,0,0,0,0,1,0
1174,0,0,0,0,0,0,0
1175,0,0,0,1,1,1,1
1176,1,0,1,0,0,1,0
1177,1,0,0,0,0,1,0
1178,1,1,1,1,1,1,1
1179,0,1,1,0,0,1,0
1180,1,0,0,0,0,1,0
1181,1,0,1,0,0,1,0
1182,1,1,1,1,1,1,1
1183,1,0,0,0,1,1,0
1184,0,0,0,0,0,0,0
1185,0,0,0,0,0,0,0
1186,1,0,1,0,1,1,1
1187,1,0,0,0,0,1,1
1188,0,0,0,0,0,0,0
1189,1,0,0,1,1,1,1
1190,1,0,0,0,0,1,0
1191,0,0,0,0,0,1,0
1192,1,1,0,1,1,1,1
1193,1,0,0,0,1,1,0
1194,1,0,0,0,0,1,0
1195,1,1,1,0,0,1,1
1196,1,1,1,1,1,0,1
1197,1,1,0,1,1,1,1
1198,1,0,0,0,1,1,0
1199,1,1,0,1,1,1,1
1200,1,1,1,0,0,1,1
1201,1,0,1,0,0,1,0
1202,0,1,1,1,1,1,1
1203,1,0,0,0,1,1,0
1204,1,0,0,0,1,1,0
1205,1,0,1,0,0,1,0
1206,1,1,0,1,1,1,1
1207,1,1,0,1,1,1,1
1208,1,1,1,1,1,1,1
1209,1,0,0,0,1,1,0
1210,0,1,1,1,1,1,0
1211,1,0,0,0,0,1,0
1212,0,0,0,0,0,0,0
1213,1,1,0,1,1,1,1
1214,1,0,0,0,1,1,0
1215,1,0,1,1,1,1,1
1216,0,0,0,0,0,0,0
1217,0,0,0,1,1,1,1
1218,1,1,0,1,1,1,1
1219,0,0,0,1,1,1,1
1220,0,0,0,0,0,0,0
1221,0,0,0,0,0,1,0
1222,1,0,1,0,1,1,1
1223,1,0,0,0,1,1,0
1224,0,0,0,0,0,0,0
1225,1,1,1,1,1,1,1
1226,1,0,0,0,0,1,0
1227,1,1,1,0,0,1,1
1228,1,0,0,0,0,1,0
1229,1,1,1,1,1,1,1
1230,1,0,0,0,0,1,0
1231,1,1,1,1,1,1,1
1232,1,1,1,1,1,1,1
1233,0,0,1,0,0,1,0
1234,1,0,0,1,1,1,1
1235,1,0,0,0,0,1,0
1236,1,0,1,0,0,1,0
1237,1,1,0,1,1,1,1
1238,1,1,1,0,0,1,1
1239,1,1,1,0,0,1,1
1240,0,0,0,0,0,0,0
1241,1,0,0,0,1,1,0
1242,1,0,1,0,0,1,0
1243,0,0,0,1,1,1,1
1244,0,0,0,0,0,0,0
1245,1,0,0,0,1,1,0
1246,1,0,0,0,0,1,0
1247,1,0,0,0,0,1,0
1248,1,0,1,0,1,1,1
1249,1,0,0,0,0,1,0
1250,1,1,1,1,1,1,1
1251,1,0,0,0,0,1,0
1252,1,0,0,0,0,1,0
1253,0,0,0,0,0,0,0
1254,0,0,0,0,0,0,1
1255,0,0,1,0,0,1,0
1256,1,1,0,1,1,1,1
1257,1,1,1,1,1,1,1
1258,1,0,0,0,0,1,0
1259,0,0,0,0,0,0,1
1260,0,0,0,0,0,0,0
1261,1,1,0,1,1,1,1
1262,1,0,0,0,0,1,0
1263,1,1,0,1,1,1,1
1264,1,0,0,0,1,1,1
1265,0,1,1,0,0,1,0
1266,1,1,0,1,1,1,1
1267,1,0,0,0,0,1,0
1268,1,0,0,0,0,1,0
1269,1,1,1,1,1,1,1
1270,1,1,0,1,1,1,1
1271,1,0,0,0,0,1,0
1272,1,0,1,0,1,1,1
1273,1,0,0,0,0,1,0
1274,1,1,1,1,1,1,1
1275,1,0,0,1,1,1,1
1276,1,1,1,1,1,1,1
1277,1,0,1,1,1,1,1
1278,1,0,0,0,0,1,1
1279,1,0,1,1,1,1,1
1280,1,0,1,0,0,1,0
1281,0,0,0,0,0,0,0
1282,0,0,0,0,0,0,0
1283,0,0,0,0,0,1,0
1284,0,0,0,0,0,1,0
1285,1,0,0,0,0,1,0
1286,1,1,0,1,1,1,1
1287,0,0,0,0,0,0,0
1288,1,0,0,0,0,1,0
1289,1,0,0,0,1,1,0
1290,1,0,0,1,1,1,1
1291,1,1,1,1,1,1,1
1292,1,1,1,1,1,1,1
1293,1,0,0,0,0,1,0
1294,1,1,1,1,1,1,1
1295,0,0,0,1,0,1,1
1296,1,0,0,0,1,1,0
1297,1,1,0,1,1,1,1
1298,1,0,0,0,0,1,0
1299,0,0,0,0,0,0,0
1300,1,0,0,0,0,1,0
1301,1,0,1,1,1,1,0
1302,1,1,0,1,1,1,1
1303,1,0,0,0,1,1,0
1304,0,0,0,0,0,0,0
1305,1,1,1,0,1,1,0
1306,1,1,0,1,1,1,1
1307,1,1,1,0,0,1,1
1308,1,0,0,0,0,1,0
1309,1,0,0,0,1,1,0
1310,1,1,1,1,1,1,1
1311,1,1,1,1,1,1,1
1312,1,1,1,1,1,1,1
1313,0,0,0,0,1,1,1
1314,1,1,1,1,1,1,1
1315,1,1,0,1,1,1,1
1316,1,0,0,0,1,1,0
1317,1,0,0,0,1,1,0
1318,1,0,0,0,0,1,0
1319,1,1,1,1,1,1,1
1320,1,0,0,0,1,1,0
1321,1,0,0,0,1,1,0
1322,1,0,0,0,0,1,0
1323,1,0,1,0,1,1,1
1324,1,0,0,0,0,1,0
1325,0,0,0,0,0,0,0
1326,1,1,1,0,1,1,0
1327,1,0,0,0,0,1,0
1328,1,1,0,1,1,1,1
1329,1,0,0,0,0,1,0
1330,0,1,1,1,1,1,1
1331,1,0,0,0,1,1,0
1332,1,0,0,0,0,1,0
1333,1,1,1,1,1,1,1
1334,1,0,0,0,0,1,0
1335,1,0,0,0,0,1,0
1336,1,1,1,0,1,1,0
1337,1,0,0,0,0,1,0
1338,1,0,0,0,1,1,0
1339,0,0,0,0,0,0,0
1340,1,1,0,1,1,1,1
1341,1,1,1,1,1,1,1
1342,1,0,1,0,0,1,0
1343,1,0,0,0,0,1,0
1344,1,1,0,1,1,1,1
1345,1,0,0,0,0,1,0
1346,1,0,0,0,0,1,0
1347,1,1,1,1,1,1,1
1348,1,0,0,0,1,1,0
1349,1,0,0,0,0,1,0
1350,1,0,0,0,0,1,0
1351,1,0,1,0,0,1,0
1352,1,1,1,1,1,1,1
1353,1,1,1,1,1,1,1
1354,1,0,0,0,0,1,0
1355,1,0,0,0,0,1,0
1356,1,0,0,0,0,1,0
1357,0,0,0,1,0,1,1
1358,1,0,0,0,1,1,0
1359,1,0,1,1,1,1,1
1360,0,0,0,0,0,0,0
1361,1,0,0,0,1,1,0
1362,1,0,0,1,1,1,1
1363,1,0,0,0,0,1,0
1364,1,0,0,0,0,1,0
1365,1,0,0,0,0,1,0
1366,1,0,0,0,1,1,0
1367,1,0,0,0,0,1,0
1368,1,1,1,1,1,1,1
1369,1,0,0,0,0,1,0
1370,1,1,0,1,1,1,1
1371,1,1,0,1,1,1,1
1372,1,1,1,1,1,1,1
1373,1,1,1,1,1,1,1
1374,1,1,0,1,1,1,1
1375,0,0,0,0,0,0,0
1376,0,0,0,0,0,0,0
1377,1,1,1,1,1,1,1
1378,1,1,1,1,1,1,1
1379,1,0,0,0,1,1,0
1380,1,0,1,1,1,1,1
1381,1,0,1,1,1,1,1
1382,1,0,1,1,1,1,1
1383,1,0,0,0,0,1,0
1384,0,0,0,0,0,0,0
1385,1,0,0,0,1,1,0
1386,1,0,1,0,0,1,0
1387,1,0,0,0,1,1,0
1388,0,1,1,1,1,1,1
1389,1,1,0,1,1,0,1
1390,1,1,0,1,1,1,1
1391,0,0,0,0,0,0,0
1392,1,0,0,0,0,1,0
1393,1,1,0,1,1,1,1
1394,1,0,0,0,1,1,0
1395,1,0,0,0,0,1,0
1396,1,1,1,1,1,1,1
1397,0,1,1,1,1,1,1
1398,1,0,0,0,1,1,0
1399,1,1,0,1,1,1,1
1400,1,0,1,0,0,1,0
1401,1,1,1,1,1,1,1
1402,1,0,0,0,0,1,0
1403,1,1,1,1,1,1,1
1404,1,0,0,0,1,1,0
1405,1,0,0,0,0,1,0
1406,1,0,1,1,1,1,1
1407,1,0,0,0,0,1,0
1408,0,0,0,0,0,1,0
1409,1,0,0,0,1,1,0
1410,1,1,1,0,1,1,0
1411,1,0,0,0,1,1,0
1412,1,0,0,0,0,1,0
1413,1,0,0,0,0,1,0
1414,1,1,0,1,1,1,1
1415,1,0,0,0,1,1,0
1416,1,0,1,0,0,1,0
1417,1,1,0,1,1,0,1
1418,1,0,0,1,1,1,1
1419,1,0,0,0,0,1,0
1420,1,0,0,0,0,1,0
1421,1,0,0,0,1,1,0
1422,0,0,0,0,0,0,0
1423,1,1,1,1,1,1,1
1424,1,0,0,0,1,1,0
1425,1,1,1,0,0,1,1
1426,1,0,0,0,0,1,0
1427,1,1,1,0,1,1,0
1428,1,1,0,1,1,1,1
1429,1,0,0,0,0,1,0
1430,1,1,0,1,1,1,1
1431,1,1,0,1,1,1,1
1432,1,0,0,0,0,1,0
1433,1,1,1,1,1,1,1
1434,1,0,0,0,0,1,0
1435,1,1,0,1,1,1,1
1436,0,0,0,1,1,1,1
1437,1,1,1,1,1,1,1
1438,1,1,0,1,1,1,1
1439,1,0,0,0,0,1,0
1440,0,0,0,0,0,1,0
1441,1,0,0,0,0,1,0
1442,1,0,0,0,1,1,0
1443,0,1,1,1,1,1,0
1444,1,1,0,1,1,1,1
1445,1,0,0,0,0,1,0
1446,1,0,0,0,0,1,0
1447,1,1,0,1,1,1,1
1448,0,1,1,1,1,1,1
1449,1,1,0,1,1,1,1
1450,1,1,0,1,1,1,1
1451,1,0,0,0,0,1,0
1452,1,1,1,1,1,1,1
1453,1,0,0,0,0,1,1
1454,1,1,0,1,1,0,1
1455,0,1,1,1,1,1,1
1456,1,0,1,0,0,1,0
1457,1,0,0,0,1,1,0
1458,1,0,0,0,1,1,0
1459,1,1,1,1,0,1,1
1460,1,0,0,0,0,1,0
1461,1,0,0,0,0,1,0
1462,1,1,0,1,1,1,1
1463,1,0,0,0,0,1,0
1464,1,0,0,0,0,1,0
1465,1,0,0,0,1,1,0
1466,1,1,1,1,1,1,1
1467,0,0,0,0,0,0,0
1468,1,0,0,0,0,1,0
1469,1,0,0,0,0,1,0
1470,1,1,0,1,1,0,1
1471,1,1,1,0,1,1,0
1472,1,0,0,0,0,1,0
1473,1,1,1,1,1,1,1
1474,1,0,0,0,1,1,0
1475,1,0,1,1,1,1,0
1476,1,1,0,1,1,1,1
1477,1,1,1,1,1,1,1
1478,1,0,1,0,0,1,0
1479,0,1,1,0,0,1,0
1480,0,0,0,0,0,1,0
1481,1,0,0,0,0,1,0
1482,1,1,1,1,1,0,1
1483,1,1,1,1,1,1,1
1484,0,1,1,0,0,1,0
1485,1,0,0,0,1,1,0
1486,1,1,1,1,1,1,1
1487,0,0,0,1,0,1,1
1488,1,0,0,0,0,1,0
1489,1,0,0,0,1,1,0
1490,0,0,0,0,0,0,0
1491,1,0,1,0,1,1,1
1492,1,1,1,1,1,1,1
1493,1,0,0,0,1,1,0
1494,1,0,1,0,0,1,0
1495,0,0,0,0,0,0,0
1496,1,0,0,0,0,1,0
1497,1,0,1,0,0,1,0
1498,1,0,1,0,1,1,1
1499,1,0,0,0,1,1,0
1500,1,0,0,0,0,1,0
1501,1,0,0,0,1,1,0
1502,1,1,1,1,1,1,1
1503,0,1,1,1,1,1,1
1504,1,0,0,0,0,1,0
1505,1,0,0,0,0,1,0
1506,0,0,0,0,0,0,1
1507,1,1,1,0,0,1,1
1508,1,0,0,0,1,1,0
1509,0,0,0,1,0,1,1
1510,1,0,0,0,1,1,0
1511,1,0,0,0,0,1,0
1512,1,1,1,1,1,1,1
1513,0,0,0,0,0,0,0
1514,1,1,1,0,0,1,1
1515,1,1,0,1,1,1,1
1516,1,1,1,0,0,1,1
1517,1,1,0,1,1,1,1
1518,0,0,0,0,0,0,0
1519,1,0,0,0,0,1,0
1520,1,0,0,0,0,1,0
1521,1,0,0,0,0,1,0
1522,1,1,0,1,1,1,1
1523,0,1,1,1,1,1,1
1524,0,0,0,0,0,0,0
1525,0,1,1,1,1,1,0
1526,1,0,0,0,0,1,0
1527,1,1,1,1,1,1,1
1528,1,0,0,0,0,1,0
1529,1,1,1,1,0,1,1
1530,0,1,1,1,1,1,1
1531,1,0,0,0,1,1,0
1532,1,1,1,1,1,1,1
1533,1,1,0,1,1,1,1
1534,1,1,1,0,0,1,1
1535,1,1,1,0,0,1,1
1536,0,0,0,0,0,0,0
1537,0,0,0,0,0,0,0
1538,0,1,1,1,1,1,1
1539,1,0,1,0,0,1,0
1540,1,0,0,0,0,1,1
1541,0,0,1,0,0,1,0
1542,1,1,1,1,1,1,1
1543,0,0,1,0,0,1,0
1544,1,1,0,1,1,1,1
1545,0,0,0,0,0,0,0
1546,1,1,0,1,1,1,1
1547,1,0,0,0,0,1,0
1548,1,1,1,1,1,0,1
1549,1,0,0,0,0,1,0
1550,1,0,0,0,1,1,0
1551,1,0,0,0,1,1,0
1552,1,1,1,1,1,1,1
1553,0,1,1,1,1,1,0
1554,1,0,0,0,0,1,0
1555,1,0,0,0,0,1,0
1556,1,1,1,1,1,1,1
1557,1,0,0,0,0,1,0
1558,1,0,0,0,0,1,0
1559,0,0,0,0,0,0,0
1560,1,1,1,0,0,1,0
1561,1,0,0,0,1,1,0
1562,1,0,0,0,0,1,0
1563,1,0,0,0,0,1,0
1564,1,0,1,0,0,1,0
1565,1,0,0,0,0,1,0
1566,1,1,0,1,1,1,1
1567,1,0,0,0,1,1,0
1568,0,0,0,0,0,0,0
1569,1,1,1,1,0,1,1
1570,1,0,0,0,0,1,0
1571,1,1,1,0,0,1,1
1572,0,0,0,0,0,0,0
1573,1,0,1,0,0,1,0
1574,0,0,0,0,0,0,0
1575,0,1,1,1,0,1,1
1576,0,1,1,1,1,1,1
1577,1,1,1,1,1,0,1
1578,1,0,0,1,1,1,1
1579,1,0,0,0,0,1,0
1580,1,0,0,0,0,1,0
1581,0,0,0,1,0,1,1
1582,1,0,0,0,0,1,0
1583,1,0,0,0,1,1,0
1584,1,0,0,0,1,1,0
1585,1,1,0,1,1,1,1
1586,1,1,1,1,1,1,1
1587,1,1,1,1,1,1,1
1588,0,1,1,1,1,1,1
1589,1,0,0,0,1,1,0
1590,1,0,0,0,0,1,0
1591,1,0,1,0,1,1,1
1592,1,0,0,1,1,1,1
1593,1,1,1,1,1,1,1
1594,1,0,0,0,1,1,0
1595,1,1,1,1,1,1,1
1596,1,0,0,0,0,1,0
1597,1,1,1,1,1,1,1
1598,1,1,0,1,1,1,1
1599,1,0,0,0,1,1,0
1600,1,1,1,1,1,1,1
1601,1,0,0,0,0,1,0
1602,1,0,0,0,0,1,0
1603,1,0,0,0,0,1,0
1604,0,0,0,0,0,0,0
1605,1,0,1,0,0,1,0
1606,1,1,1,1,1,1,1
1607,0,0,0,0,0,1,0
1608,0,0,0,0,0,0,0
1609,1,0,0,0,0,1,0
1610,1,0,0,0,0,1,0
1611,1,1,1,1,1,0,1
1612,0,0,0,0,0,0,0
1613,1,0,0,0,1,1,0
1614,0,1,1,1,1,1,1
1615,1,0,0,0,1,1,0
1616,1,0,0,0,1,1,0
1617,1,1,1,1,1,1,1
1618,1,1,1,1,1,1,1
1619,1,0,0,0,1,1,0
1620,1,1,1,1,1,1,1
1621,1,1,1,1,1,1,1
1622,1,0,0,0,1,1,0
1623,1,0,0,0,0,1,0
1624,1,0,0,0,0,1,0
1625,0,0,0,0,0,0,0
1626,1,0,0,0,0,1,0
1627,1,0,0,0,0,1,0
1628,1,0,0,0,0,1,0
1629,1,0,0,0,0,1,0
1630,1,0,0,0,0,1,0
1631,1,1,1,1,1,1,1
1632,0,0,0,0,0,0,0
1633,0,0,0,1,0,1,1
1634,1,0,0,0,0,1,0
1635,1,0,0,0,0,1,0
1636,1,1,0,1,1,1,1
1637,1,0,0,0,1,1,0
1638,1,0,0,0,1,1,0
1639,1,0,0,0,1,1,0
1640,1,0,0,0,1,1,0
1641,1,0,0,0,0,1,0
1642,1,1,1,1,1,1,1
1643,0,1,1,1,1,1,1
1644,1,1,1,1,1,1,1
1645,1,0,0,0,0,1,0
1646,0,1,1,1,1,1,1
1647,1,0,0,0,1,1,0
1648,1,0,1,0,0,1,0
1649,0,0,0,0,0,0,1
1650,0,0,0,1,0,1,1
1651,1,1,1,1,1,1,1
1652,1,1,1,1,1,1,1
1653,1,0,0,0,0,1,0
1654,1,1,1,1,1,1,1
1655,1,1,1,1,1,1,1
1656,1,0,0,0,0,1,0
1657,0,0,0,0,0,1,0
1658,1,1,0,1,1,1,1
1659,1,0,0,0,0,1,0
1660,0,1,1,0,0,1,0
1661,1,0,0,1,1,0,1
1662,1,1,1,1,1,1,1
1663,0,1,1,1,1,1,0
1664,1,1,1,1,1,1,1
1665,1,0,0,0,0,1,0
1666,0,0,0,0,1,0,1
1667,1,1,1,1,1,1,1
1668,1,0,0,0,1,1,0
1669,1,0,0,0,0,1,0
1670,1,0,0,0,0,1,0
1671,1,1,1,1,1,1,1
1672,0,0,0,0,0,0,0
1673,1,0,0,0,1,1,0
1674,1,1,1,0,0,1,1
1675,1,0,0,0,0,1,0
1676,1,0,0,0,0,1,0
1677,1,1,0,1,1,1,1
1678,1,0,0,0,0,1,0
1679,1,0,1,0,1,1,1
1680,0,0,0,0,0,0,0
1681,1,0,0,0,0,1,0
1682,1,1,0,1,1,1,1
1683,1,0,0,0,1,1,0
1684,1,1,0,1,1,1,1
1685,1,1,0,1,1,1,1
1686,1,1,1,1,1,1,1
1687,1,0,0,0,0,1,0
1688,1,1,1,1,0,1,1
1689,1,1,1,1,1,1,1
1690,1,1,1,1,1,1,1
1691,1,1,1,1,1,1,1
1692,0,1,1,1,1,1,1
1693,1,0,0,0,0,1,0
1694,1,0,0,0,0,1,0
1695,1,0,0,0,1,1,0
1696,1,1,1,1,1,1,1
